33750,8005534,36.25011,127.34206,기성중학교
33770,8001606,36.247124,127.34333,매노동
34100,8001684,36.242565,127.34575,밤갈미
34090,8001861,36.23972,127.344055,토옥골
34060,8002285,36.23547,127.34233,용태울
34110,8002283,36.231873,127.3463,용바위
34220,8002514,36.226856,127.345566,장안저수지
34210,8002522,36.22211,127.34252,장태산길곡길입구
34160,8002524,36.22058,127.33829,장태산자연휴양림
34140,8002513,36.214138,127.33684,장안동
35030,8070041,36.20853,127.33951,목련농원
35010,8070039,36.203613,127.34124,하산막골
34990,8070037,36.201332,127.340485,산막골
35430,8007385,36.257034,127.30649,원정동종점
34360,8002366,36.25784,127.301704,원정1통마을회관
35410,8007383,36.255066,127.30389,뒷골
34370,8002367,36.25355,127.304886,원정역
34400,8002323,36.24872,127.31278,용촌2통
33890,8002326,36.247578,127.31555,용촌교
35490,8007391,36.247154,127.31683,용촌교삼거리
33990,8002321,36.249195,127.3232,용촌1통
34030,8002178,36.24953,127.33071,야실
34020,8002179,36.249615,127.33072,야실
33980,8002322,36.249237,127.32296,용촌1통
34940,8003052,36.247215,127.31669,용촌교삼거리
33910,8002325,36.247635,127.31566,용촌교
34390,8002324,36.248817,127.312775,용촌2통
34380,8002368,36.253685,127.30501,원정역
35400,8007382,36.255016,127.304,뒷골
35420,8007384,36.257908,127.30181,원정1통마을회관
34290,8002335,36.23753,127.28561,우명동종점
35060,8007190,36.234467,127.287415,반송마을입구
35180,8007256,36.228657,127.29299,우명동낚시터
34300,8002333,36.22614,127.29368,우명동
34320,8002332,36.225334,127.29443,우명2구
34330,8002331,36.22536,127.294556,우명2구
34310,8002334,36.226166,127.29377,우명동
35170,8007255,36.228554,127.2934,우명동낚시터
35070,8007191,36.2345,127.28747,반송마을입구
34410,8001769,36.275448,127.320625,봉곡동
34420,8001767,36.273205,127.325714,봉곡1통
34440,8001765,36.27055,127.32827,봉곡
33640,8001450,36.265396,127.33295,대추벌
33660,8002069,36.25978,127.33751,수영장
33680,8003038,36.25521,127.33997,흑석리역
33690,8003037,36.255295,127.340065,흑석리역
33670,8002068,36.259895,127.33756,수영장
33650,8001451,36.265457,127.33304,대추벌
34450,8001766,36.270626,127.32836,봉곡
34430,8001768,36.273228,127.32587,봉곡1통
34240,8002842,36.236603,127.30756,평촌동종점
33870,8005597,36.237865,127.31247,평촌2통아래뜸
33900,8005598,36.239426,127.31552,평촌2통마을회관
33880,8002838,36.239532,127.31538,평촌2통마을회관
33860,8002837,36.23801,127.3125,평촌2통아래뜸
33700,9001224,36.253563,127.34091,기성농협
33850,8005614,36.267986,127.352104,등골
35200,8007265,36.27578,127.36462,암뱀골
